package,api,url,prompt
@ohos.util.PlainArray,add,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__add,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的add API
该API的描述为'向容器中添加一组数据。'
该API的参数列表分别为：key(number): 添加成员数据的键名。, 是否必须：True 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel""); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,remove,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__remove,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的remove API
该API的描述为'删除指定key对应的键值对。'
 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
let result = plainArray.remove(2); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,removeAt,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__removeAt,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的removeAt API
该API的描述为'删除指定下标对应的元素。'
 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
let result = plainArray.removeAt(1); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,removeRangeFrom,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__removeRangeFrom,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的removeRangeFrom API
该API的描述为'删除一定范围内的元素。'
该API的参数列表分别为：index(number): 删除元素的起始下标。, 是否必须：True 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
let result = plainArray.removeRangeFrom(1, 3); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,setValueAt,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__setValueAt,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的setValueAt API
该API的描述为'替换容器中指定下标对应键值对中的键值。'
该API的参数列表分别为：index(number): 指定替换数据下标。, 是否必须：True 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
plainArray.setValueAt(1, 3546); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,toString,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__toString,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的toString API
该API的描述为'获取包含容器中所有键和值的字符串。'
 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
let result = plainArray.toString(); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,clear,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__clear,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的clear API
该API的描述为'清除容器中的所有元素，并把length置为0。'
 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
plainArray.clear(); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.PlainArray,forEach,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-plainarray-0000001427585160-V3#ZH-CN_TOPIC_0000001523488470__forEach,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.PlainArray，可以通过 `import ohos.util.PlainArray from @ohos.util.PlainArray`的方式导入该容器 
你需要测试该容器的forEach API
该API的描述为'通过回调函数来遍历实例对象上的元素以及元素对应的下标。'
该API的参数列表分别为：callbackFn(function): 回调函数。, 是否必须：True 
该API的使用示例为：API使用示例代码：let plainArray = new PlainArray();
plainArray.add(1, ""squirrel"");
plainArray.add(2, ""sparrow"");
plainArray.forEach((value, index) => {
    console.log(""value:"" + value, ""index:"" + index);
}); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.TreeMap,constructor,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-treemap-0000001478341441-V3#ZH-CN_TOPIC_0000001523488482__constructor,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.TreeMap，可以通过 `import ohos.util.TreeMap from @ohos.util.TreeMap`的方式导入该容器 
你需要测试该容器的constructor API
该API的描述为'TreeMap的构造函数。'
 
该API的使用示例为：API使用示例代码：let treeMap = new TreeMap(); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.TreeMap,isEmpty,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-treemap-0000001478341441-V3#ZH-CN_TOPIC_0000001523488482__isEmpty,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.TreeMap，可以通过 `import ohos.util.TreeMap from @ohos.util.TreeMap`的方式导入该容器 
你需要测试该容器的isEmpty API
该API的描述为'判断该容器是否为空。'
 
该API的使用示例为：API使用示例代码：const treeMap = new TreeMap();
let result = treeMap.isEmpty(); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.TreeMap,hasKey,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-treemap-0000001478341441-V3#ZH-CN_TOPIC_0000001523488482__hasKey,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.TreeMap，可以通过 `import ohos.util.TreeMap from @ohos.util.TreeMap`的方式导入该容器 
你需要测试该容器的hasKey API
该API的描述为'判断此容器中是否含有该指定key。'
 
该API的使用示例为：API使用示例代码：let treeMap = new TreeMap();
let result = treeMap.hasKey(""squirrel"");
treeMap.set(""squirrel"", 123);
let result1 = treeMap.hasKey(""squirrel""); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
